Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
9541,Mancos RE-6,Mancos Middle School,Regular,Completed,School,2018/2019,101,Tdap,0.921,0.881,0.000,0.079,0.010,0.000,0.030,0.000
9542,Jefferson County R-1,Mandalay Middle School,Regular,Completed,School,2018/2019,581,Tdap,0.959,0.936,0.000,0.019,0.005,0.002,0.038,0.000
9543,Boulder Valley RE 2,Manhattan Middle School Of The Arts And Academics,Regular,Completed,School,2018/2019,494,Tdap,0.860,0.802,0.000,0.000,0.002,0.119,0.071,0.006
9545,Manitou Springs 14,Manitou Springs High School,Regular,Completed,School,2018/2019,494,Tdap,0.907,0.899,0.000,0.032,0.000,0.034,0.032,0.002
9546,Manitou Springs 14,Manitou Springs Middle School,Regular,Completed,School,2018/2019,374,Tdap,0.802,0.757,0.008,0.086,0.011,0.059,0.080,0.000
9547,Colorado Springs 11,Mann Middle School,Regular,Completed,School,2018/2019,457,Tdap,0.856,0.821,0.004,0.129,0.000,0.009,0.035,0.002
9548,Jefferson County R-1,Manning Options School,Regular,Completed,School,2018/2019,669,Tdap,0.952,0.943,0.000,0.030,0.000,0.003,0.021,0.003
9549,Denver County 1,Manual High School,Regular,Completed,School,2018/2019,295,Tdap,0.858,0.925,0.000,0.058,0.000,0.017,0.000,0.000
9550,Manzanola 3J,Manzanola K-12 Schools,Regular,Completed,School,2018/2019,84,Tdap,0.965,0.905,0.000,0.060,0.000,0.000,0.036,0.000
9553,Mapleton 1,Mapleton Early College High School,Regular,Completed,School,2018/2019,249,Tdap,0.984,0.988,0.000,0.008,0.000,0.000,0.004,0.000
9554,Mapleton 1,Mapleton Expeditionary School Of The Arts,Regular,Completed,School,2018/2019,671,Tdap,0.966,0.973,0.000,0.019,0.000,0.000,0.006,0.001
9556,Gunnison Watershed RE1J,Marble Charter School,Charter,Completed,School,2018/2019,40,Tdap,0.850,0.750,0.000,0.075,0.000,0.000,0.175,0.000
9557,Denver County 1,Marie L. Greenwood Academy,Regular,Completed,School,2018/2019,191,Tdap,0.854,0.775,0.000,0.215,0.000,0.010,0.000,0.000
9562,Denver County 1,Martin Luther King Jr. Early College,Regular,Completed,School,2018/2019,1174,Tdap,0.765,0.844,0.000,0.099,0.000,0.057,0.000,0.000
9570,Mc Clave RE-2,Mc Clave Elementary School,Regular,Completed,School,2018/2019,126,Tdap,1.000,0.976,0.000,0.000,0.008,0.000,0.016,0.000
9571,Mc Clave RE-2,Mc Clave Undivided High School,Regular,Completed,School,2018/2019,126,Tdap,1.000,0.976,0.016,0.000,0.008,0.000,0.000,0.000
9575,Jefferson County R-1,McLain Community High School,Alt. Ed,Completed,School,2018/2019,389,Tdap,0.985,0.956,0.000,0.000,0.000,0.005,0.036,0.003
9578,Denver County 1,Mcauliffe International School,Regular,Completed,School,2018/2019,1423,Tdap,0.940,0.957,0.000,0.030,0.000,0.006,0.007,0.001
9579,Denver County 1,Mcauliffe Manual Middle School,Regular,Completed,School,2018/2019,340,Tdap,0.574,0.600,0.000,0.376,0.000,0.024,0.000,0.000
9580,Denver County 1,Mcglone Academy,Regular,Completed,School,2018/2019,190,Tdap,0.809,0.721,0.000,0.268,0.000,0.011,0.000,0.000
9584,St Vrain Valley Re 1J,Mead High School,Regular,Completed,School,2018/2019,1114,Tdap,0.959,0.961,0.000,0.000,0.001,0.013,0.026,0.000
9585,St Vrain Valley Re 1J,Mead Middle School,Regular,Completed,School,2018/2019,571,Tdap,0.909,0.769,0.000,0.068,0.000,0.002,0.103,0.058
9586,Mapleton 1,Meadow Community School,Magnet,Completed,School,2018/2019,145,Tdap,0.977,0.959,0.000,0.041,0.000,0.000,0.000,0.000
9588,Douglas County RE 1,Meadow View Elementary School,Regular,Completed,School,2018/2019,75,Tdap,0.771,0.480,0.000,0.000,0.000,0.480,0.040,0.000
9591,Meeker RE1,Meeker High School,Regular,Completed,School,2018/2019,201,Tdap,0.995,0.955,0.000,0.000,0.000,0.000,0.045,0.000
9595,Buffalo RE-4J,Merino Elementary School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9597,Denver County 1,Merrill Middle School,Regular,Completed,School,2018/2019,584,Tdap,0.868,0.938,0.000,0.038,0.000,0.014,0.010,0.000
9602,Douglas County RE 1,Mesa Middle School,Regular,Completed,School,2018/2019,883,Tdap,0.948,0.924,0.000,0.000,0.002,0.036,0.033,0.005
9603,Widefield 3,Mesa Ridge High School,Regular,Completed,School,2018/2019,1266,Tdap,0.901,0.946,0.000,0.042,0.000,0.007,0.005,0.000
9604,Mesa County Valley 51,Mesa Valley Community School,Charter,Completed,School,2018/2019,240,Tdap,0.973,0.642,0.000,0.025,0.000,0.004,0.300,0.029
9607,Miami/Yoder 60 JT,Miami-yoder Middle/high School,Regular,Completed,School,2018/2019,166,Tdap,0.940,0.916,0.000,0.048,0.000,0.000,0.036,0.000
9608,East Grand 2,Middle Park High School,Regular,Completed,School,2018/2019,399,Tdap,0.970,0.935,0.000,0.018,0.000,0.008,0.040,0.000
9610,Douglas County RE 1,Mile High Aventist Academy,Regular,Completed,School,2018/2019,109,Tdap,0.827,0.716,0.000,0.174,0.000,0.037,0.055,0.018
9611,Durango 9-R,Miller Middle School,Regular,Completed,School,2018/2019,476,Tdap,0.824,0.836,0.069,0.067,0.000,0.000,0.027,0.000
9612,Jefferson County R-1,Miller Special Education,Alt. Ed,Completed,School,2018/2019,43,Tdap,0.985,0.930,0.000,0.000,0.047,0.000,0.023,0.000
9614,Johnstown-milliken RE-5J,Milliken Middle School,Regular,Completed,School,2018/2019,771,Tdap,0.996,0.912,0.000,0.003,0.001,0.000,0.084,0.000
9618,Colorado Springs 11,Mitchell High School,Regular,Completed,School,2018/2019,1244,Tdap,0.928,0.918,0.001,0.039,0.003,0.019,0.018,0.001
9620,Moffat 2,Moffat K-12 School,Regular,Completed,School,2018/2019,64,Tdap,0.742,0.547,0.016,0.141,0.000,0.141,0.109,0.047
9621,Jefferson County R-1,Molholm Elementary School,Regular,Completed,School,2018/2019,71,Tdap,0.937,0.859,0.000,0.000,0.000,0.099,0.042,0.000
9623,Boulder Valley RE 2,Monarch High School,Regular,Completed,School,2018/2019,1752,Tdap,0.947,0.930,0.009,0.000,0.002,0.035,0.022,0.002
9624,Boulder Valley RE 2,Monarch K-8 School,Regular,Completed,School,2018/2019,390,Tdap,1.000,0.923,0.000,0.000,0.000,0.000,0.077,0.000
9630,Monte Vista C-8,Monte Vista Middle School,Regular,Completed,School,2018/2019,223,Tdap,0.839,0.830,0.018,0.152,0.000,0.000,0.000,0.000
9632,Monte Vista C-8,Monte Vista Senior High School,Regular,Completed,School,2018/2019,284,Tdap,0.965,0.968,0.000,0.028,0.004,0.000,0.000,0.000
9633,Mapleton 1,Monterey Community School,Magnet,Completed,School,2018/2019,140,Tdap,0.950,0.950,0.000,0.050,0.000,0.000,0.000,0.000
9635,Charter School Institute,Montessori Del Mundo Charter School,Charter,Completed,School,2018/2019,12,Tdap,0.392,0.083,0.000,0.000,0.000,0.917,0.000,0.000
9636,Jefferson County R-1,Montessori Peaks Charter Academy,Charter,Completed,School,2018/2019,37,Tdap,0.995,0.865,0.000,0.000,0.000,0.000,0.135,0.000
9638,Denver County 1,Montessori School Of Denver,Regular,Completed,School,2018/2019,40,Tdap,0.989,0.925,0.050,0.000,0.000,0.025,0.000,0.000
9639,Jefferson County R-1,Montessori School Of Evergreen,Regular,Completed,School,2018/2019,44,Tdap,1.000,0.886,0.000,0.000,0.000,0.000,0.068,0.045
9641,Montezuma-Cortez RE-1,Montezuma-cortez High School,Regular,Completed,School,2018/2019,653,Tdap,1.000,0.930,0.000,0.000,0.002,0.000,0.034,0.035
9642,Montrose County RE-1j,Montrose High School,Regular,Completed,School,2018/2019,1301,Tdap,0.999,0.959,0.000,0.000,0.002,0.000,0.038,0.000
9645,Lewis-Palmer 38,Monument Charter Academy,Charter,Completed,School,2018/2019,352,Tdap,0.923,0.821,0.000,0.000,0.000,0.131,0.048,0.000
9647,Jefferson County R-1,Moore Middle School,Regular,Completed,School,2018/2019,605,Tdap,0.883,0.860,0.000,0.101,0.000,0.003,0.031,0.005
9648,Denver County 1,Morey Middle School,Regular,Completed,School,2018/2019,320,Tdap,0.791,0.809,0.000,0.159,0.000,0.031,0.000,0.000
9652,Denver County 1,Most Precious Blood Catholic,Regular,Completed,School,2018/2019,118,Tdap,1.000,0.949,0.017,0.000,0.000,0.000,0.034,0.000
9653,Jefferson County R-1,Mount Carbon Elementary School,Regular,Completed,School,2018/2019,53,Tdap,0.984,0.849,0.000,0.000,0.000,0.019,0.132,0.000
9654,Mesa County Valley 51,Mount Garfield Middle School,Regular,Completed,School,2018/2019,678,Tdap,0.851,0.842,0.000,0.121,0.000,0.015,0.022,0.000
9655,Charter School Institute,Mountain Middle School,Charter,Completed,School,2018/2019,192,Tdap,0.965,0.865,0.031,0.010,0.000,0.000,0.094,0.000
9656,Jefferson County R-1,Mountain Phoenix Community School,Charter,Completed,School,2018/2019,144,Tdap,0.959,0.535,0.000,0.021,0.000,0.021,0.396,0.028
9657,Adams 12 Five Star Schools,Mountain Range High School,Regular,Completed,School,2018/2019,1982,Tdap,0.999,0.984,0.000,0.000,0.001,0.000,0.014,0.001
9658,Douglas County RE 1,Mountain Ridge Middle School,Regular,Completed,School,2018/2019,1192,Tdap,0.982,0.966,0.000,0.000,0.003,0.008,0.021,0.003
9659,Academy 20,Mountain Ridge Middle School,Regular,Completed,School,2018/2019,995,Tdap,0.779,0.818,0.000,0.175,0.000,0.007,0.000,0.000
9660,Poudre R-1,Mountain Sage Community School,Charter,Completed,School,2018/2019,74,Tdap,0.892,0.176,0.365,0.000,0.041,0.054,0.243,0.122
9661,Boulder Valley RE 2,Mountain Shadows Montessori School,Regular,Completed,School,2018/2019,,Tdap,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000
9662,Charter School Institute,Mountain Song Community School,Charter,Completed,School,2018/2019,79,Tdap,1.000,0.532,0.000,0.000,0.013,0.000,0.418,0.038
9663,Mountain Valley RE 1,Mountain Valley School,Regular,Completed,School,2018/2019,69,Tdap,0.797,0.739,0.058,0.145,0.000,0.029,0.000,0.029
9664,Canon City RE-1,Mountain View Core Knowledge School,Charter,Completed,School,2018/2019,84,Tdap,1.000,0.964,0.000,0.000,0.000,0.000,0.024,0.012
9670,Thompson R2-J,Mountain View High School,Regular,Completed,School,2018/2019,1217,Tdap,0.986,0.944,0.000,0.000,0.002,0.010,0.043,0.001
9672,Charter School Institute,Mountain Village Montessori Charter School,Charter,Completed,School,2018/2019,,Tdap,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000
9673,Harrison 2,Mountain Vista Community School,Magnet,Completed,School,2018/2019,285,Tdap,0.852,0.796,0.000,0.186,0.000,0.000,0.018,0.000
9675,Douglas County RE 1,Mountain Vista High School,Regular,Completed,School,2018/2019,2477,Tdap,0.992,0.982,0.000,0.000,0.001,0.002,0.011,0.004
9678,Adams-Arapahoe 28J,Mrachek Middle School,Regular,Completed,School,2018/2019,942,Tdap,0.931,0.966,0.000,0.033,0.000,0.001,0.000,0.000
9680,Adams-Arapahoe 28J,Murphy Creek K-8 School,Regular,Completed,School,2018/2019,221,Tdap,0.915,0.882,0.000,0.000,0.000,0.118,0.000,0.000
9682,Boulder Valley RE 2,Nativity Faith and Reason Catholic School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9683,West End RE-2,Naturita Elementary & Middle School,Regular,Completed,School,2018/2019,12,Tdap,0.990,0.833,0.083,0.000,0.000,0.000,0.083,0.000
9685,Boulder Valley RE 2,Nederland Middle-senior High School,Regular,Completed,School,2018/2019,273,Tdap,0.747,0.729,0.015,0.000,0.004,0.212,0.037,0.004
9687,Boulder Valley RE 2,Nevin Platt Middle School,Regular,Completed,School,2018/2019,583,Tdap,0.906,0.885,0.000,0.000,0.000,0.077,0.038,0.000
9688,Jefferson County R-1,New America School,Charter,Completed,School,2018/2019,200,Tdap,0.615,0.685,0.000,0.135,0.000,0.180,0.000,0.000
9692,Charter School Institute,New Legacy Charter School,Charter,Completed,School,2018/2019,101,Tdap,0.822,0.950,0.000,0.050,0.000,0.000,0.000,0.000
9694,Thompson R2-J,New Vision Charter School,Charter,Completed,School,2018/2019,161,Tdap,0.982,0.932,0.000,0.000,0.000,0.006,0.056,0.006
9695,Boulder Valley RE 2,New Vista High School,Regular,Completed,School,2018/2019,314,Tdap,0.825,0.812,0.000,0.086,0.000,0.000,0.096,0.006
9697,Littleton 6,Newton Middle School,Regular,Completed,School,2018/2019,646,Tdap,0.837,0.841,0.000,0.147,0.000,0.000,0.008,0.005
9700,St Vrain Valley Re 1J,Niwot High School,Regular,Completed,School,2018/2019,1180,Tdap,0.940,0.948,0.000,0.020,0.002,0.005,0.023,0.002
9701,Denver County 1,Noel Community Arts School,Regular,Completed,School,2018/2019,476,Tdap,0.821,0.863,0.000,0.101,0.000,0.034,0.002,0.000
9702,Jefferson County R-1,Normandy Elementary School,Regular,Completed,School,2018/2019,60,Tdap,0.993,0.917,0.000,0.000,0.000,0.000,0.083,0.000
9703,Jefferson County R-1,North Arvada Middle School,Regular,Completed,School,2018/2019,616,Tdap,0.838,0.831,0.000,0.141,0.002,0.006,0.019,0.000
9706,Delta County 50(J),North Fork Montessori @ Crawford,Regular,Completed,School,2018/2019,14,Tdap,1.000,0.500,0.000,0.000,0.000,0.000,0.500,0.000
9707,Delta County 50(J),North Fork School Of Integrated Studies (nfsis),Magnet,Completed,School,2018/2019,,Tdap,0.957,0.333,0.000,0.000,0.000,0.000,0.667,0.000
9708,Denver County 1,North High School,Regular,Completed,School,2018/2019,1219,Tdap,0.892,0.951,0.000,0.026,0.001,0.022,0.000,0.000
9709,Denver County 1,North High School Engagement Center,Alt. Ed,Completed,School,2018/2019,97,Tdap,0.804,0.938,0.000,0.041,0.000,0.021,0.000,0.000
9711,Colorado Springs 11,North Middle School,Regular,Completed,School,2018/2019,692,Tdap,0.886,0.831,0.016,0.098,0.003,0.001,0.048,0.003
9712,Adams-Arapahoe 28J,North Middle School Health Sciences And Technology Campus,Regular,Completed,School,2018/2019,708,Tdap,0.883,0.921,0.000,0.000,0.000,0.079,0.000,0.000
9715,Steamboat Springs RE-2,North Routt Charter School,Charter,Completed,School,2018/2019,36,Tdap,0.989,0.778,0.167,0.000,0.000,0.000,0.056,0.000
9716,Douglas County RE 1,North Star Academy,Charter,Completed,School,2018/2019,212,Tdap,0.986,0.943,0.000,0.000,0.000,0.009,0.047,0.000
9718,Weld County RE-1,North Valley Middle School,Regular,Completed,School,2018/2019,248,Tdap,1.000,0.972,0.004,0.000,0.000,0.000,0.020,0.004
9719,Mapleton 1,North Valley School For Young Adults,Alt. Ed,Completed,School,2018/2019,70,Tdap,0.957,0.957,0.000,0.029,0.000,0.000,0.014,0.000
9722,Denver County 1,Northfield High School,Regular,Completed,School,2018/2019,825,Tdap,0.898,0.944,0.000,0.035,0.000,0.019,0.001,0.000
9723,Adams 12 Five Star Schools,Northglenn High School,Regular,Completed,School,2018/2019,2041,Tdap,0.996,0.988,0.000,0.001,0.001,0.000,0.009,0.001
9724,Adams 12 Five Star Schools,Northglenn Middle School,Regular,Completed,School,2018/2019,814,Tdap,0.967,0.946,0.000,0.025,0.000,0.000,0.025,0.005
9726,Douglas County RE 1,Northridge Elementary School,Regular,Completed,School,2018/2019,109,Tdap,0.933,0.817,0.000,0.000,0.009,0.156,0.018,0.000
9727,Greeley 6,Northridge High School,Regular,Completed,School,2018/2019,1125,Tdap,0.990,0.962,0.000,0.009,0.001,0.017,0.009,0.003
9729,Norwood R-2J,Norwood Public Schools,Regular,Completed,School,2018/2019,95,Tdap,0.989,0.979,0.000,0.021,0.000,0.000,0.000,0.000
9730,Denver County 1,Notre Dame Catholic School,Regular,Completed,School,2018/2019,83,Tdap,1.000,0.904,0.000,0.096,0.000,0.000,0.000,0.000
9731,West End RE-2,Nucla High School,Regular,Completed,School,2018/2019,108,Tdap,1.000,0.926,0.000,0.000,0.000,0.000,0.046,0.028
9735,Jefferson County R-1,Oberon Junior High School,Regular,Completed,School,2018/2019,764,Tdap,0.865,0.876,0.000,0.111,0.001,0.005,0.007,0.000
9738,Denver County 1,Odyssey School Of Denver,Charter,Completed,School,2018/2019,76,Tdap,0.815,0.816,0.000,0.105,0.000,0.079,0.000,0.000
9741,Montrose County RE-1j,Olathe High School,Regular,Completed,School,2018/2019,295,Tdap,0.980,0.932,0.000,0.031,0.000,0.000,0.037,0.000
9742,Montrose County RE-1j,Olathe Middle School,Regular,Completed,School,2018/2019,217,Tdap,0.912,0.834,0.000,0.092,0.000,0.000,0.074,0.000
9743,St Vrain Valley Re 1J,Olde Columbine High School,Alt. Ed,Completed,School,2018/2019,112,Tdap,0.964,0.938,0.000,0.000,0.000,0.000,0.063,0.000
9744,Denver County 1,Omar D Blair Charter School,Charter,Completed,School,2018/2019,255,Tdap,0.703,0.561,0.000,0.361,0.000,0.078,0.000,0.000
9745,Adams-Arapahoe 28J,Options School,Regular,Completed,School,2018/2019,451,Tdap,0.566,0.809,0.000,0.188,0.000,0.002,0.000,0.000
9748,Mesa County Valley 51,Orchard Mesa Middle School,Regular,Completed,School,2018/2019,489,Tdap,0.881,0.843,0.000,0.108,0.000,0.006,0.043,0.000
9750,Alamosa Re-11J,Ortega Middle School,Regular,Completed,School,2018/2019,516,Tdap,0.988,0.653,0.335,0.000,0.000,0.012,0.000,0.000
9752,School District 27J,Otho E Stuart Middle School,Regular,Completed,School,2018/2019,767,Tdap,0.997,0.961,0.000,0.003,0.001,0.000,0.026,0.009
9753,Otis R-3,Otis K-12 School,Regular,Not Completed,School,2018/2019,,Tdap,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9754,Jefferson County R-1,Our Lady Of Fatima Catholic,Regular,Completed,School,2018/2019,67,Tdap,1.000,0.955,0.000,0.000,0.000,0.000,0.045,0.000
9755,Cherry Creek 5,Our Lady Of Loreto Catholic School,Regular,Completed,School,2018/2019,68,Tdap,1.000,0.985,0.000,0.000,0.000,0.000,0.015,0.000
9756,Denver County 1,Our Lady Of Lourdes Catholic Classical - North Campus,Regular,Completed,School,2018/2019,66,Tdap,0.911,0.652,0.000,0.106,0.000,0.061,0.182,0.000
9757,Ouray R-1,Ouray K-12 School,Regular,Completed,School,2018/2019,88,Tdap,0.867,0.852,0.000,0.136,0.000,0.000,0.011,0.000
9758,Cherry Creek 5,Overland High School,Regular,Completed,School,2018/2019,2432,Tdap,0.826,0.956,0.000,0.007,0.001,0.007,0.023,0.007
9759,School District 27J,Overland Trail Middle School,Regular,Completed,School,2018/2019,624,Tdap,0.987,0.968,0.000,0.008,0.024,0.000,0.000,0.000
9760,Denver County 1,P.r.e.p. (positive Refocus Education Program),Alt. Ed,Completed,School,2018/2019,75,Tdap,0.813,0.933,0.000,0.000,0.000,0.067,0.000,0.000
9761,Denver County 1,Montbello Career and Technical HS,Alt. Ed,Completed,School,2018/2019,97,Tdap,0.763,0.887,0.000,0.062,0.000,0.052,0.000,0.000
9763,Archuleta County 50 JT,Pagosa Springs High School,Regular,Completed,School,2018/2019,485,Tdap,0.971,0.918,0.002,0.006,0.000,0.006,0.060,0.008
9764,Archuleta County 50 JT,Pagosa Springs Middle School,Regular,Completed,School,2018/2019,394,Tdap,0.959,0.886,0.005,0.038,0.000,0.000,0.066,0.005
9765,Mesa County Valley 51,Palisade High School,Regular,Completed,School,2018/2019,1011,Tdap,0.872,0.926,0.000,0.033,0.000,0.028,0.012,0.002
9767,Colorado Springs 11,Palmer High School,Regular,Completed,School,2018/2019,1581,Tdap,0.957,0.936,0.003,0.028,0.001,0.003,0.028,0.001
9768,Lewis-Palmer 38,Palmer Lake Elementary School,Regular,Completed,School,2018/2019,47,Tdap,0.994,0.809,0.000,0.043,0.000,0.000,0.149,0.000
9769,Lewis-Palmer 38,Palmer Ridge High School,Regular,Completed,School,2018/2019,1218,Tdap,0.997,0.951,0.002,0.000,0.000,0.000,0.047,0.001
9770,Harrison 2,Panorama Middle School,Regular,Completed,School,2018/2019,604,Tdap,0.889,0.876,0.000,0.098,0.003,0.000,0.022,0.002
9771,Delta County 50(J),Paonia Elementary School,Regular,Completed,School,2018/2019,31,Tdap,1.000,0.839,0.000,0.000,0.000,0.000,0.161,0.000
9772,Delta County 50(J),Paonia Junior/Senior High,Regular,Completed,School,2018/2019,225,Tdap,0.996,0.849,0.000,0.000,0.004,0.000,0.147,0.000
9773,West End RE-2,Paradox Valley Charter School,Charter,Completed,School,2018/2019,,Tdap,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
9779,Douglas County RE 1,Parker Core Knowledge Charter School,Charter,Completed,School,2018/2019,247,Tdap,0.961,0.972,0.000,0.000,0.000,0.016,0.012,0.000
9781,Douglas County RE 1,Parker Performing Arts School,Charter,Completed,School,2018/2019,308,Tdap,0.964,0.880,0.000,0.000,0.003,0.042,0.065,0.010
9787,Adams 12 Five Star Schools,Pathways Future Center,Alt. Ed,Completed,School,2018/2019,294,Tdap,0.983,0.969,0.000,0.007,0.000,0.003,0.017,0.003
9789,Falcon 49,Patriot High School,Alt. Ed,Completed,School,2018/2019,93,Tdap,0.957,0.957,0.000,0.000,0.000,0.022,0.022,0.000
9790,Jefferson County R-1,Patterson International School,Regular,Completed,School,2018/2019,47,Tdap,0.994,0.915,0.000,0.000,0.000,0.021,0.064,0.000
9791,Pawnee RE-12,Pawnee School Pk-12,Regular,Completed,School,2018/2019,33,Tdap,1.000,0.818,0.030,0.000,0.000,0.000,0.152,0.000
9793,Boulder Valley RE 2,Peak To Peak Charter School,Charter,Completed,School,2018/2019,996,Tdap,1.000,0.951,0.000,0.000,0.001,0.000,0.048,0.000
9794,Montrose County RE-1j,Peak Virtual Academy,Regular,Completed,School,2018/2019,137,Tdap,0.767,0.766,0.000,0.234,0.000,0.000,0.000,0.000
9796,Huerfano RE-1,Peakview School,Regular,Completed,School,2018/2019,100,Tdap,0.968,0.990,0.000,0.000,0.000,0.000,0.010,0.000
9802,Jefferson County R-1,Pennington Elementary School,Regular,Completed,School,2018/2019,,Tdap,0.915,1.000,0.000,0.000,0.000,0.000,0.000,0.000
9808,Peyton 23 JT,Peyton Junior High School,Regular,Completed,School,2018/2019,122,Tdap,0.836,0.746,0.000,0.139,0.000,0.000,0.115,0.000
9809,Peyton 23 JT,Peyton Online Academy,Regular,Completed,School,2018/2019,35,Tdap,0.800,0.743,0.000,0.086,0.000,0.000,0.171,0.000
9810,Peyton 23 JT,Peyton Senior High School,Regular,Completed,School,2018/2019,260,Tdap,0.881,0.842,0.000,0.069,0.008,0.000,0.081,0.000
9812,Colorado Springs 11,Pikes Peak Christian School,Regular,Completed,School,2018/2019,82,Tdap,0.908,0.988,0.000,0.000,0.000,0.012,0.000,0.000
9813,Falcon 49,Pikes Peak Early College,Regular,Completed,School,2018/2019,68,Tdap,0.971,0.853,0.000,0.029,0.000,0.000,0.118,0.000
9817,Falcon 49,Pikes Peak School Expeditionary Learning,Charter,Completed,School,2018/2019,135,Tdap,1.000,0.637,0.000,0.000,0.000,0.000,0.341,0.022
9818,Academy 20,Pine Creek High School,Regular,Completed,School,2018/2019,1621,Tdap,0.897,0.952,0.000,0.036,0.000,0.012,0.000,0.000
9819,Douglas County RE 1,Pine Grove Elementary School,Regular,Completed,School,2018/2019,94,Tdap,0.967,0.894,0.000,0.000,0.000,0.043,0.064,0.000
9820,Douglas County RE 1,Pine Lane Elementary,Regular,Completed,School,2018/2019,139,Tdap,0.965,0.791,0.000,0.000,0.000,0.108,0.094,0.007
9823,Cheyenne Mountain 12,Pinon Valley Elementary School,Regular,Completed,School,2018/2019,57,Tdap,1.000,0.947,0.000,0.000,0.000,0.000,0.035,0.018
9829,Denver County 1,Place Bridge Academy,Regular,Completed,School,2018/2019,299,Tdap,0.679,0.763,0.000,0.217,0.000,0.017,0.000,0.003
9831,Plainview RE-2,Plainview Junior-senior High School,Regular,Completed,School,2018/2019,27,Tdap,0.630,0.815,0.000,0.074,0.000,0.037,0.037,0.037
9832,Plateau Valley 50,Plateau Valley Elementary School,Regular,Completed,School,2018/2019,188,Tdap,0.997,0.915,0.011,0.000,0.000,0.005,0.069,0.000
9835,Platte Canyon 1,Platte Canyon High School,Regular,Completed,School,2018/2019,254,Tdap,0.878,0.933,0.000,0.059,0.000,0.000,0.008,0.000
9836,Douglas County RE 1,Platte River Charter Academy,Charter,Completed,School,2018/2019,258,Tdap,0.969,0.868,0.000,0.000,0.004,0.039,0.085,0.004
9838,Platte Valley RE-7,Platte Valley High School,Regular,Completed,School,2018/2019,353,Tdap,0.977,0.972,0.008,0.006,0.000,0.006,0.008,0.000
9839,Platte Valley RE-7,Platte Valley Middle School,Regular,Completed,School,2018/2019,249,Tdap,0.960,0.928,0.016,0.028,0.000,0.012,0.016,0.000
9843,Pueblo County 70,Pleasant View Middle School,Regular,Completed,School,2018/2019,387,Tdap,0.972,0.907,0.062,0.000,0.000,0.000,0.031,0.000
9844,Douglas County RE 1,Plum Creek Academy,Regular,Completed,School,2018/2019,51,Tdap,0.980,0.980,0.000,0.000,0.000,0.000,0.020,0.000
9846,Poudre R-1,Polaris Expeditionary Learning School,Regular,Completed,School,2018/2019,296,Tdap,1.000,0.824,0.000,0.000,0.000,0.000,0.176,0.000
9850,Jefferson County R-1,Pomona High School,Regular,Completed,School,2018/2019,1323,Tdap,0.981,0.976,0.000,0.008,0.000,0.001,0.014,0.002
9853,Douglas County RE 1,Ponderosa High School,Regular,Completed,School,2018/2019,1507,Tdap,0.978,0.964,0.000,0.000,0.001,0.009,0.025,0.002
9854,Montrose County RE-1j,Pope John Paul Academy,Regular,Completed,School,2018/2019,22,Tdap,0.917,0.455,0.000,0.545,0.000,0.000,0.000,0.000
9855,Poudre R-1,Poudre Community Academy,Alt. Ed,Completed,School,2018/2019,232,Tdap,0.966,0.966,0.013,0.000,0.000,0.004,0.017,0.000
9856,Poudre R-1,Poudre High School,Regular,Completed,School,2018/2019,1796,Tdap,0.994,0.950,0.001,0.002,0.001,0.001,0.043,0.002
9857,Jefferson County R-1,Powderhorn Elementary School,Regular,Completed,School,2018/2019,87,Tdap,0.954,0.874,0.000,0.000,0.000,0.092,0.034,0.000
9858,Strasburg 31J,Prairie Creeks Charter School,Charter,Completed,School,2018/2019,18,Tdap,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
9859,Douglas County RE 1,Prairie Crossing Elementary School,Regular,Completed,School,2018/2019,102,Tdap,0.955,0.873,0.000,0.000,0.000,0.118,0.010,0.000
9862,Greeley 6,Prairie Heights Middle School,Regular,Completed,School,2018/2019,680,Tdap,0.993,0.954,0.000,0.006,0.000,0.026,0.013,0.000
9865,Prairie RE-11,Prairie Junior-senior High School,Regular,Completed,School,2018/2019,97,Tdap,1.000,0.979,0.021,0.000,0.000,0.000,0.000,0.000
9866,Cherry Creek 5,Prairie Middle School,Regular,Completed,School,2018/2019,1641,Tdap,0.773,0.900,0.000,0.075,0.000,0.012,0.012,0.001
9868,School District 27J,Prairie View High School,Regular,Completed,School,2018/2019,1894,Tdap,0.995,0.971,0.000,0.000,0.001,0.005,0.021,0.002
9869,School District 27J,Prairie View Middle School,Regular,Completed,School,2018/2019,603,Tdap,0.995,0.954,0.003,0.003,0.002,0.000,0.036,0.002
9871,Lewis-Palmer 38,Prairie Winds Elementary School,Regular,Completed,School,2018/2019,72,Tdap,0.971,0.833,0.000,0.056,0.000,0.000,0.111,0.000
