Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
10275,Greeley 6,Union Colony Elementary School,Charter,Completed,Kindergarten,2018/2019,63,DTaP,0.952,0.984,0.000,0.000,0.000,0.000,0.016,0.000
10277,Boulder Valley RE 2,University Hill Elementary School,Regular,Completed,Kindergarten,2018/2019,78,DTaP,0.962,0.885,0.026,0.000,0.013,0.000,0.077,0.000
10278,Denver County 1,University Park Elementary School,Regular,Completed,Kindergarten,2018/2019,90,DTaP,0.833,0.956,0.000,0.022,0.000,0.000,0.022,0.000
10279,Denver County 1,University Prep - Arapaho,Charter,Completed,Kindergarten,2018/2019,57,DTaP,0.789,0.895,0.000,0.018,0.000,0.070,0.018,0.000
10280,Denver County 1,University Prep - Steele,Charter,Completed,Kindergarten,2018/2019,51,DTaP,0.784,0.882,0.000,0.078,0.000,0.039,0.000,0.000
10281,Greeley 6,University Schools,Charter,Completed,Kindergarten,2018/2019,91,DTaP,1.000,0.989,0.000,0.000,0.000,0.000,0.011,0.000
10282,Summit RE-1,Upper Blue Elementary School,Regular,Completed,Kindergarten,2018/2019,27,DTaP,0.926,0.815,0.074,0.000,0.000,0.074,0.037,0.000
10283,Jefferson County R-1,Ute Meadows Elementary School,Regular,Completed,Kindergarten,2018/2019,61,DTaP,0.984,0.984,0.000,0.000,0.000,0.000,0.016,0.000
10284,Manitou Springs 14,Ute Pass Elementary School,Regular,Completed,Kindergarten,2018/2019,22,DTaP,0.727,0.727,0.000,0.045,0.000,0.091,0.091,0.045
10286,Denver County 1,Valdez Elementary School,Regular,Completed,Kindergarten,2018/2019,58,DTaP,0.776,0.966,0.000,0.000,0.000,0.034,0.000,0.000
10288,Fountain 8,Valley Christian School,Regular,Completed,Kindergarten,2018/2019,14,DTaP,0.929,0.786,0.000,0.000,0.000,0.071,0.143,0.000
10290,Mapleton 1,Valley View K-8,Regular,Completed,Kindergarten,2018/2019,23,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10292,Denver County 1,Valverde Elementary School,Regular,Completed,Kindergarten,2018/2019,39,DTaP,0.769,0.974,0.000,0.000,0.000,0.026,0.000,0.000
10293,Jefferson County R-1,Van Arsdale Elementary School,Regular,Completed,Kindergarten,2018/2019,52,DTaP,1.000,0.981,0.000,0.000,0.000,0.000,0.000,0.019
10294,Thompson R2-J,Van Buren Elementary School,Regular,Completed,Kindergarten,2018/2019,23,DTaP,0.913,0.957,0.000,0.000,0.000,0.000,0.043,0.000
10295,Jefferson County R-1,Vanderhoof Elementary School,Regular,Completed,Kindergarten,2018/2019,73,DTaP,0.904,0.932,0.000,0.041,0.000,0.014,0.014,0.000
10296,Adams-Arapahoe 28J,Vanguard Classical School - East,Charter,Completed,Kindergarten,2018/2019,75,DTaP,0.867,0.920,0.000,0.053,0.000,0.013,0.013,0.000
10297,Adams-Arapahoe 28J,Vanguard Classical School - West,Charter,Completed,Kindergarten,2018/2019,57,DTaP,0.930,0.947,0.000,0.000,0.000,0.035,0.018,0.000
10299,Adams-Arapahoe 28J,Vassar Elementary School,Regular,Completed,Kindergarten,2018/2019,89,DTaP,0.933,0.955,0.011,0.011,0.000,0.011,0.011,0.000
10300,Adams-Arapahoe 28J,Vaughn Elementary School,Regular,Completed,Kindergarten,2018/2019,45,DTaP,0.889,0.978,0.000,0.022,0.000,0.000,0.000,0.000
10301,Widefield 3,Venetucci Elementary School,Regular,Completed,Kindergarten,2018/2019,80,DTaP,0.750,0.775,0.000,0.138,0.000,0.075,0.013,0.000
10308,Cherry Creek 5,Village East Community Elementary School,Regular,Completed,Kindergarten,2018/2019,143,DTaP,0.790,0.965,0.000,0.007,0.000,0.000,0.028,0.000
10311,Adams-Arapahoe 28J,Virginia Court Elementary School,Regular,Completed,Kindergarten,2018/2019,67,DTaP,0.866,0.940,0.000,0.045,0.000,0.000,0.015,0.000
10315,Adams-Arapahoe 28J,Vista Peak Exploratory,Regular,Completed,Kindergarten,2018/2019,110,DTaP,0.882,0.964,0.000,0.018,0.000,0.009,0.009,0.000
10318,Jefferson County R-1,Vivian Elementary School,Regular,Completed,Kindergarten,2018/2019,16,DTaP,0.938,0.938,0.000,0.063,0.000,0.000,0.000,0.000
10321,Cherry Creek 5,Walnut Hills Community Elementary School,Regular,Completed,Kindergarten,2018/2019,51,DTaP,0.843,0.922,0.000,0.039,0.000,0.020,0.020,0.000
10322,Walsh RE-1,Walsh Elementary School,Regular,Completed,Kindergarten,2018/2019,18,DTaP,1.000,0.944,0.000,0.000,0.000,0.000,0.056,0.000
10326,Jefferson County R-1,Warder Elementary School,Regular,Completed,Kindergarten,2018/2019,58,DTaP,0.983,0.948,0.000,0.000,0.000,0.000,0.052,0.000
10329,Lamar RE-2,Washington Elementary School,Regular,Completed,Kindergarten,2018/2019,91,DTaP,1.000,0.978,0.000,0.000,0.000,0.000,0.022,0.000
10330,Canon City RE-1,Washington Elementary School,Regular,Completed,Kindergarten,2018/2019,53,DTaP,1.000,0.925,0.000,0.000,0.000,0.000,0.075,0.000
