Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
12092,Arapahoe County Child Care Facilities,Centennial Christian Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,62,DTaP,0.790,0.774,0.000,0.065,0.000,0.097,0.065,0.000
12094,Arapahoe County Child Care Facilities,Cherry Hill Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12095,Douglas County Child Care Facilities,Cherry Hills Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,214,DTaP,0.981,0.949,0.000,0.000,0.000,0.019,0.033,0.000
12096,Cheyenne County Child Care Facilities,Cheyenne Wells Preschools,Regular,Completed,Child Care/Preschool,2018/2019,17,DTaP,1.000,0.824,0.000,0.000,0.000,0.000,0.176,0.000
12097,Denver County Child Care Facilities,Child Care Partners,Regular,Completed,Child Care/Preschool,2018/2019,59,DTaP,1.000,0.983,0.017,0.000,0.000,0.000,0.000,0.000
12098,Denver County Child Care Facilities,Child Care Partners Dba University Child Care,Regular,Completed,Child Care/Preschool,2018/2019,71,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12099,Saguache County Child Care Facilities,Child Dev Serv Migrant Head Start,Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,1.000,0.821,0.179,0.000,0.000,0.000,0.000,0.000
12100,Alamosa County Child Care Facilities,Child Dev Serv Migrant Headstart,Regular,Completed,Child Care/Preschool,2018/2019,53,DTaP,1.000,0.925,0.075,0.000,0.000,0.000,0.000,0.000
12101,Arapahoe County Child Care Facilities,Laredo CDC,Regular,Completed,Child Care/Preschool,2018/2019,269,DTaP,0.970,0.989,0.000,0.004,0.004,0.000,0.004,0.000
12103,Douglas County Child Care Facilities,Child Discovery Time @ Lone Tree,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12104,Boulder County Child Care Facilities,Child Learning Center,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12105,Jefferson County Child Care Facilities,Child Priority Preschool Inc,Regular,Completed,Child Care/Preschool,2018/2019,90,DTaP,0.944,0.978,0.000,0.000,0.000,0.000,0.022,0.000
12106,Arapahoe County Child Care Facilities,Childrens Chalet Inc,Regular,Completed,Child Care/Preschool,2018/2019,113,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12107,Denver County Child Care Facilities,Children's Corner Learning Center - 4780 Eliot ST,Regular,Completed,Child Care/Preschool,2018/2019,83,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12110,Boulder County Child Care Facilities,Children's Creative Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,72,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12111,Jefferson County Child Care Facilities,Childrens Ctr At Red Rocks Comm College,Regular,Completed,Child Care/Preschool,2018/2019,51,DTaP,0.961,0.941,0.000,0.000,0.000,0.000,0.059,0.000
12113,Alamosa County Child Care Facilities,Children's Garden Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,100,DTaP,0.980,0.930,0.000,0.050,0.000,0.020,0.000,0.000
12115,Denver County Child Care Facilities,Childrens Garden Learning Academy,Regular,Completed,Child Care/Preschool,2018/2019,44,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12117,Denver County Child Care Facilities,Childrens Garden Montessori School Denver,Regular,Completed,Child Care/Preschool,2018/2019,82,DTaP,1.000,0.988,0.000,0.000,0.000,0.000,0.012,0.000
12118,Eagle County Child Care Facilities,Children's Garden Of Learning Early Childhood,Regular,Completed,Child Care/Preschool,2018/2019,84,DTaP,0.976,0.976,0.000,0.000,0.000,0.000,0.024,0.000
12120,Arapahoe County Child Care Facilities,Children's Home Corp Dba Little Ones Lrng Ctr,Regular,Completed,Child Care/Preschool,2018/2019,43,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12121,Larimer County Child Care Facilities,Children's House Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,34,DTaP,1.000,0.882,0.000,0.000,0.000,0.000,0.088,0.029
12122,La Plata County Child Care Facilities,"Children's House Of Durango, Llc",Regular,Completed,Child Care/Preschool,2018/2019,54,DTaP,0.833,0.815,0.000,0.056,0.000,0.000,0.111,0.019
12129,Arapahoe County Child Care Facilities,Children's Learning Center - 3885 S Broadway,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,0.947,0.982,0.000,0.018,0.000,0.000,0.000,0.000
12131,Garfield County Child Care Facilities,Childrens Mini College,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12132,Pueblo County Child Care Facilities,Children's Palace Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,66,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12134,Garfield County Child Care Facilities,Children's Rocky Mountain School Inc,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12135,Larimer County Child Care Facilities,Children's Workshop @ Diana Drive,Regular,Completed,Child Care/Preschool,2018/2019,72,DTaP,1.000,0.944,0.028,0.000,0.000,0.000,0.028,0.000
12136,Larimer County Child Care Facilities,Children's Workshop @ Sunview Dr.,Regular,Completed,Child Care/Preschool,2018/2019,82,DTaP,1.000,0.951,0.000,0.000,0.000,0.000,0.049,0.000
12137,La Plata County Child Care Facilities,Childrens World Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,0.733,0.800,0.000,0.200,0.000,0.000,0.000,0.000
12139,Mesa County Child Care Facilities,Chipeta Preschool,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.800,0.967,0.000,0.033,0.000,0.000,0.000,0.000
12141,Larimer County Child Care Facilities,Christ Fellowship Church Child Dev Center,Regular,Completed,Child Care/Preschool,2018/2019,90,DTaP,1.000,0.844,0.111,0.000,0.022,0.000,0.022,0.000
12142,Summit County Child Care Facilities,Christ Lutheran Church D/b/a Open Arms,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,1.000,0.972,0.000,0.000,0.000,0.000,0.028,0.000
12143,Douglas County Child Care Facilities,Christ Lutheran Church Preschool,Regular,Completed,Child Care/Preschool,2018/2019,160,DTaP,0.988,0.969,0.000,0.013,0.000,0.000,0.019,0.000
12147,Mesa County Child Care Facilities,Christian Community Preschool,Regular,Completed,Child Care/Preschool,2018/2019,63,DTaP,0.841,0.889,0.000,0.048,0.000,0.016,0.032,0.016
12148,Fremont County Child Care Facilities,Christian Family Fellowship Preschool,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,1.000,0.926,0.074,0.000,0.000,0.000,0.000,0.000
12151,Jefferson County Child Care Facilities,City Of Westminster-westview Rec,Regular,Completed,Child Care/Preschool,2018/2019,59,DTaP,1.000,0.898,0.000,0.000,0.000,0.000,0.102,0.000
12153,Douglas County Child Care Facilities,Clear Sky Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,0.972,0.972,0.000,0.000,0.000,0.000,0.000,0.028
12154,Jefferson County Child Care Facilities,Clever Kids Learning Center Inc,Regular,Completed,Child Care/Preschool,2018/2019,98,DTaP,0.980,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12155,Mesa County Child Care Facilities,Clifton Dist 51 Preschool,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,0.895,0.930,0.000,0.035,0.000,0.035,0.000,0.000
12158,Adams County Child Care Facilities,Clyde Miller Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12159,Denver County Child Care Facilities,Colonnade Children's Center,Regular,Completed,Child Care/Preschool,2018/2019,52,DTaP,1.000,0.923,0.000,0.000,0.000,0.000,0.077,0.000
12160,Jefferson County Child Care Facilities,Colorado Academy Employee Child Care Ctr,Regular,Completed,Child Care/Preschool,2018/2019,51,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12161,Denver County Child Care Facilities,Colorado Christian Enrichment Center,Regular,Completed,Child Care/Preschool,2018/2019,108,DTaP,1.000,0.917,0.074,0.000,0.000,0.000,0.009,0.000
12165,Jefferson County Child Care Facilities,Colorado Kids Academy,Regular,Completed,Child Care/Preschool,2018/2019,35,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12166,El Paso County Child Care Facilities,Colorado College Csb Children's Center,Regular,Completed,Child Care/Preschool,2018/2019,63,DTaP,1.000,0.984,0.016,0.000,0.000,0.000,0.000,0.000
12167,El Paso County Child Care Facilities,Colorado School For The Deaf And The Blind,Regular,Completed,Child Care/Preschool,2018/2019,,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12169,Pueblo County Child Care Facilities,Columbian,Regular,Completed,Child Care/Preschool,2018/2019,75,DTaP,0.907,0.933,0.000,0.027,0.000,0.000,0.000,0.040
12170,Jefferson County Child Care Facilities,Columbine Area Preschool,Regular,Completed,Child Care/Preschool,2018/2019,89,DTaP,0.899,0.910,0.000,0.022,0.000,0.022,0.045,0.000
12173,Teller County Child Care Facilities,Columbine Preschool,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,0.973,0.946,0.000,0.027,0.000,0.000,0.027,0.000
12174,Boulder County Child Care Facilities,Commerce Children's Center,Regular,Completed,Child Care/Preschool,2018/2019,92,DTaP,1.000,0.989,0.000,0.000,0.000,0.000,0.011,0.000
12176,Adams County Child Care Facilities,Community Leadership Academy Preschool,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.897,0.897,0.034,0.069,0.000,0.000,0.000,0.000
12177,Boulder County Child Care Facilities,Community Montessori Of Boulder Valley,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,1.000,0.759,0.000,0.000,0.000,0.000,0.241,0.000
12178,Larimer County Child Care Facilities,Community Preschool Inc,Regular,Completed,Child Care/Preschool,2018/2019,109,DTaP,1.000,0.972,0.009,0.000,0.000,0.000,0.018,0.000
12179,Jefferson County Child Care Facilities,Compass Montessori School,Regular,Completed,Child Care/Preschool,2018/2019,54,DTaP,1.000,0.907,0.000,0.000,0.000,0.000,0.093,0.000
12180,Jefferson County Child Care Facilities,Compass Montessori School Golden Campus,Regular,Completed,Child Care/Preschool,2018/2019,41,DTaP,0.976,0.902,0.000,0.000,0.000,0.000,0.098,0.000
12183,El Paso County Child Care Facilities,Conrad Cpcd Child Care Center,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,1.000,0.982,0.000,0.000,0.000,0.000,0.018,0.000
12184,Adams County Child Care Facilities,Cornerstone Christian Academy,Regular,Completed,Child Care/Preschool,2018/2019,25,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12185,Jefferson County Child Care Facilities,Cornerstone Montessori Sch,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12187,Adams County Child Care Facilities,Coronado Hills Tyke Preschool,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,0.966,0.966,0.000,0.034,0.000,0.000,0.000,0.000
12188,Jefferson County Child Care Facilities,Coronado Preschool,Regular,Completed,Child Care/Preschool,2018/2019,44,DTaP,0.818,0.977,0.000,0.000,0.000,0.023,0.000,0.000
12189,El Paso County Child Care Facilities,Corpus Christi Catholic School,Regular,Completed,Child Care/Preschool,2018/2019,42,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12190,Fremont County Child Care Facilities,Cotopaxi Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,18,DTaP,1.000,0.833,0.000,0.000,0.000,0.000,0.167,0.000
12191,Larimer County Child Care Facilities,Cottonwood Plains Early Learning Childhood,Regular,Completed,Child Care/Preschool,2018/2019,32,DTaP,1.000,0.969,0.000,0.000,0.000,0.000,0.031,0.000
12192,Jefferson County Child Care Facilities,Cottonwood Preschool,Regular,Completed,Child Care/Preschool,2018/2019,18,DTaP,1.000,0.944,0.000,0.000,0.056,0.000,0.000,0.000
12193,Douglas County Child Care Facilities,Cougar Run,Regular,Completed,Child Care/Preschool,2018/2019,46,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12194,Las Animas County Child Care Facilities,Council Of Governments Childrens Center,Regular,Completed,Child Care/Preschool,2018/2019,104,DTaP,0.962,0.923,0.010,0.000,0.000,0.038,0.029,0.000
12195,El Paso County Child Care Facilities,"Counterpoint School, Inc.",Regular,Completed,Child Care/Preschool,2018/2019,126,DTaP,1.000,0.857,0.071,0.000,0.000,0.000,0.071,0.000
12197,Boulder County Child Care Facilities,Countryside Montessori Preschool,Regular,Completed,Child Care/Preschool,2018/2019,28,DTaP,0.857,0.964,0.000,0.000,0.036,0.000,0.000,0.000
12199,Douglas County Child Care Facilities,"Cozy Pine, Inc.",Regular,Completed,Child Care/Preschool,2018/2019,28,DTaP,1.000,0.929,0.000,0.000,0.000,0.000,0.071,0.000
12200,El Paso County Child Care Facilities,Cpcd Academy District 20 Preschool,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.967,0.967,0.000,0.033,0.000,0.000,0.000,0.000
12201,El Paso County Child Care Facilities,Cpcd Head Start Fort Carson Center,Regular,Completed,Child Care/Preschool,2018/2019,110,DTaP,0.955,0.973,0.000,0.027,0.000,0.000,0.000,0.000
12202,Jefferson County Child Care Facilities,Cradle To Crayons,Regular,Completed,Child Care/Preschool,2018/2019,123,DTaP,1.000,0.935,0.065,0.000,0.000,0.000,0.000,0.000
12203,Adams County Child Care Facilities,Crawford Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,0.852,0.963,0.000,0.037,0.000,0.000,0.000,0.000
12204,Mesa County Child Care Facilities,Creative Avenues Preschool And Learning Ctr,Regular,Completed,Child Care/Preschool,2018/2019,98,DTaP,0.990,0.959,0.000,0.000,0.010,0.010,0.020,0.000
12207,Larimer County Child Care Facilities,Creative Kids Corner,Regular,Completed,Child Care/Preschool,2018/2019,37,DTaP,1.000,0.973,0.000,0.000,0.000,0.000,0.027,0.000
12208,Denver County Child Care Facilities,Creative Learning,Regular,Completed,Child Care/Preschool,2018/2019,81,DTaP,1.000,0.951,0.037,0.000,0.000,0.000,0.012,0.000
12209,Arapahoe County Child Care Facilities,Creative Learning Academy,Regular,Completed,Child Care/Preschool,2018/2019,108,DTaP,0.926,0.750,0.000,0.074,0.000,0.176,0.000,0.000
12211,Jefferson County Child Care Facilities,Creative Minds Academy,Regular,Completed,Child Care/Preschool,2018/2019,76,DTaP,0.961,0.947,0.000,0.039,0.000,0.000,0.013,0.000
12216,Mineral County Child Care Facilities,Creede Early Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12217,El Paso County Child Care Facilities,"Creekside Kids, Inc.",Regular,Completed,Child Care/Preschool,2018/2019,90,DTaP,0.767,0.800,0.000,0.044,0.000,0.144,0.011,0.000
12218,Arapahoe County Child Care Facilities,Creekside Preschool,Regular,Completed,Child Care/Preschool,2018/2019,53,DTaP,0.755,0.925,0.000,0.038,0.000,0.038,0.000,0.000
12220,Arapahoe County Child Care Facilities,Crescent View Academy - Preschool,Regular,Completed,Child Care/Preschool,2018/2019,61,DTaP,0.525,0.738,0.000,0.262,0.000,0.000,0.000,0.000
12221,Denver County Child Care Facilities,Crestmoor Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,64,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12222,Broomfield County Child Care Facilities,Cross Of Christ Lutheran Preschool,Regular,Completed,Child Care/Preschool,2018/2019,83,DTaP,1.000,0.928,0.012,0.000,0.000,0.000,0.048,0.012
12223,Mesa County Child Care Facilities,Crossroads Academy Preschool,Regular,Not Completed,Child Care/Preschool,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12224,Garfield County Child Care Facilities,Crystal River Elementary Early Childhood Cent,Regular,Completed,Child Care/Preschool,2018/2019,72,DTaP,0.750,0.792,0.000,0.208,0.000,0.000,0.000,0.000
12225,Larimer County Child Care Facilities,Csu Early Childhood Center,Regular,Completed,Child Care/Preschool,2018/2019,107,DTaP,1.000,0.963,0.000,0.000,0.000,0.000,0.028,0.009
12226,Custer County Child Care Facilities,Custer County District C1 Preschool,Regular,Completed,Child Care/Preschool,2018/2019,31,DTaP,0.968,0.903,0.032,0.000,0.000,0.000,0.065,0.000
12227,Denver County Child Care Facilities,Daddy Mom Daycare,Regular,Completed,Child Care/Preschool,2018/2019,41,DTaP,0.976,0.976,0.000,0.024,0.000,0.000,0.000,0.000
12228,Arapahoe County Child Care Facilities,Dalton Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,25,DTaP,0.960,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12229,Denver County Child Care Facilities,Dalton Gang Preschool,Regular,Completed,Child Care/Preschool,2018/2019,,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12230,Jefferson County Child Care Facilities,Daniel's Community Center,Regular,Completed,Child Care/Preschool,2018/2019,17,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12231,Arapahoe County Child Care Facilities,Darthmouth Elementary Preschool,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.900,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12233,Weld County Child Care Facilities,Dayspring Christian Academy,Regular,Completed,Child Care/Preschool,2018/2019,68,DTaP,1.000,0.926,0.000,0.000,0.000,0.000,0.074,0.000
12234,Douglas County Child Care Facilities,Dcs Montessori Charter School,Regular,Completed,Child Care/Preschool,2018/2019,114,DTaP,0.956,0.956,0.000,0.000,0.000,0.000,0.044,0.000
12236,Denver County Child Care Facilities,Debra Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,15,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12237,Park County Child Care Facilities,Deer Creek Preschool,Regular,Completed,Child Care/Preschool,2018/2019,95,DTaP,0.916,0.863,0.011,0.042,0.000,0.000,0.084,0.000
12240,Rio Grande County Child Care Facilities,Del Norte Head Start,Regular,Completed,Child Care/Preschool,2018/2019,58,DTaP,0.759,0.759,0.000,0.172,0.000,0.017,0.052,0.000
12241,Denver County Child Care Facilities,Denver Athletic Club Childrens Center,Regular,Completed,Child Care/Preschool,2018/2019,91,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12244,Jefferson County Child Care Facilities,Denver Christian Preschool,Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,1.000,0.974,0.000,0.000,0.000,0.000,0.026,0.000
12245,Denver County Child Care Facilities,Denver Cooperative Preschool,Regular,Completed,Child Care/Preschool,2018/2019,168,DTaP,1.000,0.994,0.006,0.000,0.000,0.000,0.000,0.000
12246,Arapahoe County Child Care Facilities,Denver International Schoolhouse,Regular,Completed,Child Care/Preschool,2018/2019,50,DTaP,1.000,0.960,0.040,0.000,0.000,0.000,0.000,0.000
12248,Pueblo County Child Care Facilities,Desert Sage Elementary,Regular,Completed,Child Care/Preschool,2018/2019,28,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12249,Mesa County Child Care Facilities,Dia Preschool,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,0.926,0.963,0.000,0.000,0.000,0.000,0.000,0.037
12250,Summit County Child Care Facilities,Dillon Valley Elementary,Regular,Completed,Child Care/Preschool,2018/2019,35,DTaP,0.914,0.943,0.029,0.000,0.000,0.029,0.000,0.000
12251,El Paso County Child Care Facilities,Discovery Canyon Preschool,Regular,Completed,Child Care/Preschool,2018/2019,23,DTaP,0.913,0.913,0.000,0.000,0.043,0.000,0.043,0.000
12253,Mesa County Child Care Facilities,Discovery Kids Learning Center Ii,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,0.614,0.842,0.158,0.000,0.000,0.000,0.000,0.000
12254,Mesa County Child Care Facilities,"Discovery Kids Learning Center, Inc.",Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,0.462,0.718,0.000,0.231,0.000,0.000,0.051,0.000
12255,Routt County Child Care Facilities,Discovery Learning Center,Regular,Completed,Child Care/Preschool,2018/2019,59,DTaP,1.000,0.983,0.000,0.000,0.017,0.000,0.000,0.000
12258,El Paso County Child Care Facilities,Discovery Trails Early Learning Academy,Regular,Completed,Child Care/Preschool,2018/2019,20,DTaP,0.900,0.900,0.000,0.000,0.000,0.000,0.100,0.000
12259,Mesa County Child Care Facilities,Dist 51 Young Parent Child Care Center,Regular,Completed,Child Care/Preschool,2018/2019,11,DTaP,0.727,0.909,0.000,0.091,0.000,0.000,0.000,0.000
12260,El Paso County Child Care Facilities,District 20 Preschool At Antelope Trails,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,0.833,0.917,0.000,0.083,0.000,0.000,0.000,0.000
12264,Mesa County Child Care Facilities,Dos Rios Preschool,Regular,Completed,Child Care/Preschool,2018/2019,44,DTaP,0.864,0.977,0.000,0.023,0.000,0.000,0.000,0.000
12265,Adams County Child Care Facilities,Dotties Day Care And Preschool Inc,Regular,Completed,Child Care/Preschool,2018/2019,68,DTaP,0.941,1.000,0.000,0.000,0.000,0.000,0.000,0.000
12266,Douglas County Child Care Facilities,Douglas Cty Schl Acres Green Preschl,Regular,Completed,Child Care/Preschool,2018/2019,68,DTaP,0.868,0.941,0.000,0.044,0.000,0.000,0.015,0.000
12267,Douglas County Child Care Facilities,Douglas Cty Schl Arrowwood  Preschl,Regular,Completed,Child Care/Preschool,2018/2019,57,DTaP,0.947,0.982,0.000,0.000,0.000,0.000,0.018,0.000
12268,Douglas County Child Care Facilities,Douglas Cty Schl Bear Canyon,Regular,Completed,Child Care/Preschool,2018/2019,32,DTaP,0.969,0.969,0.000,0.000,0.000,0.000,0.000,0.031
12269,Douglas County Child Care Facilities,Douglas Cty Schl Cantril Preschl,Regular,Completed,Child Care/Preschool,2018/2019,40,DTaP,0.875,0.950,0.000,0.000,0.000,0.000,0.050,0.000
12270,Douglas County Child Care Facilities,Douglas Cty Schl Castle Rock Elementary,Regular,Completed,Child Care/Preschool,2018/2019,48,DTaP,0.979,0.896,0.000,0.021,0.000,0.000,0.083,0.000
12271,Douglas County Child Care Facilities,Cherokee Trail - Preschool,Regular,Completed,Child Care/Preschool,2018/2019,103,DTaP,0.942,0.961,0.000,0.010,0.000,0.000,0.029,0.000
12272,Douglas County Child Care Facilities,Douglas Cty Schl Copper Mesa Elem Prschl,Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,0.949,0.897,0.000,0.000,0.000,0.000,0.103,0.000
12273,Douglas County Child Care Facilities,Douglas Cty Schl Coyote Creek Pups,Regular,Completed,Child Care/Preschool,2018/2019,39,DTaP,0.923,0.949,0.000,0.000,0.000,0.000,0.051,0.000
12274,Douglas County Child Care Facilities,Douglas Cty Schl Ecc South,Regular,Completed,Child Care/Preschool,2018/2019,351,DTaP,0.909,0.917,0.000,0.014,0.003,0.000,0.066,0.000
12275,Douglas County Child Care Facilities,Douglas Cty Schl Eldorado Preschl,Regular,Completed,Child Care/Preschool,2018/2019,47,DTaP,0.936,0.915,0.000,0.000,0.000,0.000,0.085,0.000
12276,Douglas County Child Care Facilities,Douglas Cty Schl Flagstone Prschl,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.931,0.931,0.000,0.034,0.000,0.000,0.000,0.034
12277,Douglas County Child Care Facilities,Douglas Cty Schl Franktown Prschl,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.897,0.931,0.000,0.034,0.000,0.000,0.034,0.000
12278,Douglas County Child Care Facilities,Douglas Cty Schl Frontier Valley Prschl,Regular,Completed,Child Care/Preschool,2018/2019,30,DTaP,0.933,0.967,0.000,0.000,0.000,0.000,0.033,0.000
12279,Douglas County Child Care Facilities,Douglas Cty Schl Heritage Prschl,Regular,Completed,Child Care/Preschool,2018/2019,27,DTaP,0.926,0.889,0.000,0.074,0.000,0.000,0.037,0.000
12280,Douglas County Child Care Facilities,Douglas Cty Schl Highlands Ranch Prschl,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,0.917,0.875,0.000,0.000,0.000,0.000,0.083,0.042
12281,Douglas County Child Care Facilities,Douglas Cty Schl Iron Horse Prschl,Regular,Completed,Child Care/Preschool,2018/2019,66,DTaP,0.939,0.955,0.000,0.015,0.000,0.000,0.015,0.015
12282,Douglas County Child Care Facilities,Douglas Cty Schl Legacy Point Prschl,Regular,Completed,Child Care/Preschool,2018/2019,81,DTaP,0.914,0.963,0.000,0.000,0.000,0.000,0.037,0.000
12283,Douglas County Child Care Facilities,Douglas Cty Schl Lone Tree Prschl,Regular,Completed,Child Care/Preschool,2018/2019,35,DTaP,0.914,0.886,0.000,0.029,0.000,0.029,0.029,0.029
12284,Douglas County Child Care Facilities,Mammoth Heights - Preschool,Regular,Completed,Child Care/Preschool,2018/2019,73,DTaP,0.932,0.959,0.000,0.027,0.000,0.000,0.014,0.000
12285,Douglas County Child Care Facilities,Douglas Cty Schl Meadowview Prschl,Regular,Completed,Child Care/Preschool,2018/2019,36,DTaP,0.917,0.972,0.000,0.000,0.000,0.000,0.000,0.028
12286,Douglas County Child Care Facilities,Douglas Cty Schl Mountain View,Regular,Completed,Child Care/Preschool,2018/2019,73,DTaP,0.945,0.973,0.000,0.000,0.000,0.000,0.027,0.000
12287,Douglas County Child Care Facilities,Douglas Cty Schl Pine Lane Prschl,Regular,Completed,Child Care/Preschool,2018/2019,70,DTaP,0.943,0.971,0.000,0.029,0.000,0.000,0.000,0.000
12288,Douglas County Child Care Facilities,Douglas Cty Schl Pioneer Prschl,Regular,Completed,Child Care/Preschool,2018/2019,78,DTaP,1.000,0.962,0.000,0.000,0.000,0.000,0.026,0.013
12289,Douglas County Child Care Facilities,Douglas Cty Schl Prairie Crossing Prschl,Regular,Completed,Child Care/Preschool,2018/2019,63,DTaP,0.921,0.984,0.000,0.016,0.000,0.000,0.000,0.000
12290,Douglas County Child Care Facilities,Douglas Cty Schl Redstone,Regular,Completed,Child Care/Preschool,2018/2019,29,DTaP,0.862,0.931,0.000,0.000,0.000,0.000,0.069,0.000
12292,Douglas County Child Care Facilities,Douglas Cty Schl Rock Ridge Elem Prschl,Regular,Completed,Child Care/Preschool,2018/2019,60,DTaP,0.933,0.950,0.000,0.000,0.000,0.000,0.050,0.000
12293,Douglas County Child Care Facilities,Douglas Cty Schl Roxborough Prschl,Regular,Completed,Child Care/Preschool,2018/2019,74,DTaP,0.959,0.946,0.000,0.000,0.000,0.000,0.041,0.014
12294,Douglas County Child Care Facilities,Douglas Cty Schl Saddle Ranch Prschl,Regular,Completed,Child Care/Preschool,2018/2019,24,DTaP,1.000,0.917,0.000,0.000,0.000,0.000,0.083,0.000
12295,Douglas County Child Care Facilities,Douglas Cty Schl Sage Canyon Prsl,Regular,Completed,Child Care/Preschool,2018/2019,40,DTaP,0.975,0.975,0.000,0.025,0.000,0.000,0.000,0.000
12296,Douglas County Child Care Facilities,Douglas Cty Schl Sand Creek Prschl,Regular,Completed,Child Care/Preschool,2018/2019,54,DTaP,0.963,0.944,0.000,0.000,0.000,0.000,0.056,0.000
12297,Douglas County Child Care Facilities,Douglas Cty Schl Soaring Hawk,Regular,Completed,Child Care/Preschool,2018/2019,33,DTaP,0.970,0.970,0.000,0.000,0.000,0.000,0.030,0.000
